variant,seed_mode,eigenvalue,timestep,loading_rank,cell_type,initial_mode_loading,signal_real,signal_imag,signal_magnitude
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),1,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.019547894852454648,0.01810962327934215,0.02664730096055347
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),1,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),-0.002724467876791356,-0.0009611837477365785,0.0028890481838454917
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),1,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.038384193443015635,0.3043108885017834,0.3067221269602434
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),1,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),-0.0013313346801195525,-0.0012644459159623154,0.0018361033480942214
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),2,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.001782632411253169,0.008854945863698135,0.009032598992686158
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),2,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.011124200145256505,0.010888213344847556,0.015566021287234619
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),2,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0011558859874061182,0.00019228449826240825,0.0011717703461659383
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),2,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.07813501112198275,0.012971534021238625,0.07920442322179058
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),2,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),-0.0007556783466322572,0.0008016781465479727,0.0011016976056166475
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),3,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.010094022353983559,0.0036635232851311393,0.010738281526548736
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),3,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.011880340769546815,0.01143738148607276,0.016491094325681244
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),3,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0003727423615743359,0.0006741881571392151,0.0007703677948478791
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),3,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.01620634061322102,0.030398939318701877,0.034449107213015785
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),3,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),0.0011283436939977878,0.00013615743118844712,0.001136529074794134
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),4,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.004825287721052692,0.011363304529394734,0.01234536720469281
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),4,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.01148124222825853,0.011437856129401335,0.016206278904820518
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),4,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0005900647490852777,0.0005501995550751623,0.000806781233369975
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),4,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.013010064925451773,0.006412285678333075,0.014504454384258165
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),4,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),0.0005009573611310353,0.0014417670334381997,0.0015263192511334438
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),5,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.005198663899127775,0.0038649692315488714,0.006477969859216225
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),5,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.011156845464925517,0.011101195164197287,0.015738860657678697
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),5,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0005696063266360727,0.0005312085403324858,0.000778867049416016
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),5,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.005767690974403644,0.008904517277914255,0.01060927363813804
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),5,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),0.0006285179256775702,0.00041907207808649077,0.0007554178906603717
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),6,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.003175785639970862,0.003277954417385681,0.004564055169857551
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),6,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.01068131956492843,0.010618063314436418,0.015061004488330232
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),6,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0005574810624479236,0.0005574355226781455,0.0007883650784576413
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),6,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.005557977212055244,0.0048301375996680496,0.007363514101395638
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),6,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),0.0003636299869213014,0.00038239620291725886,0.0005276870506217896
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),7,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.002788542841802973,0.0026688689375053225,0.0038599005927810355
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),7,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.010176422402133201,0.01011695824720292,0.014349648674524602
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),7,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0005440389908951842,0.0005424588142949451,0.0007682707783200712
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),7,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.004295900794353377,0.004440774246991666,0.0061786114578981565
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),7,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),0.00032571032662273564,0.00030862016429350036,0.0004487021536356119
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),8,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.0024983326842279822,0.0025507744832513547,0.003570450484951165
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),8,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.009678427966241389,0.009623671251609062,0.01364870016729689
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),8,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0005215162103407048,0.0005187966346710071,0.0007356147808425908
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),8,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.003973220451210148,0.0038803677246954204,0.005553713571365783
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),8,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),0.00029131676040018505,0.0002993101219059552,0.00041767451917182666
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),9,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.0023613277181000615,0.0023388420468887995,0.0033235599456851433
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),9,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.009198928637777617,0.009147315195348438,0.012972804760959659
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),9,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0004968173653645628,0.0004936306516695887,0.0007003561342599409
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),9,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.0036693254689558093,0.0036796381479139552,0.005196507124666665
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),9,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),0.00027643821856872535,0.0002733540114447042,0.0003887679311084722
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),10,1,DG HIPP (I),(-0.14938542011774733+0.3908506221398415j),0.0022188208039803634,0.0022077726938480717,0.003130084028884406
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),10,2,MEC LII Oblique Pyramidal (E),(-0.17909019693952105-0.28805889866436196j),0.008740659346423797,0.008691504921933251,0.012326450568521972
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),10,3,DG MOPP (I),(-0.2797171550669063+0.12518815864529018j),0.0004723545694659413,0.0004697023695225982,0.0006661374897350381
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),10,4,CA1 Ivy (I),(0.1626885851462841+0.2041076119305173j),0.0034746787706280125,0.0034496814684606704,0.004896293985546003
with_self,70,(-4.9268852031861673e-05-3.651579788804267e-05j),10,5,CA3 Spiny Lucidum (I),(-0.2088561679676868-0.10195395616147275j),0.00025954920894261617,0.00025831256030099095,0.0003661846128279981
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),0,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),0.4251873543389763,-0.19966031108965968,0.4697323984080701
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),0,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),0.23273040359926847,-0.10928599900364522,0.25711256355476514
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),0,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),-0.21120483541037627,0.09917798050987357,0.23333185448785385
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),0,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),-0.20230118844748302,0.0949969885205724,0.22349541085946664
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),0,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),0.19804304668461897,-0.09299744196689086,0.2187911619616099
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),1,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),0.0007909647928672549,-0.0003714227974872737,0.0008738307605302138
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),1,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),0.5282720044106476,-0.24806700308518365,0.5836167823698252
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),1,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),0.0008199604360787291,-0.00038503862844929535,0.0009058641521401176
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),1,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),-0.07290460971843485,0.03423468950266161,0.0805425110332485
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),1,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),-0.03628838830157585,0.017040372492966,0.04009016612867773
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),2,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),-0.0019009137700756475,0.0008926348133705258,0.002100064301707032
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),2,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),-0.15475836814976712,0.07267173779556063,0.17097173446685734
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),2,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),0.0011870371380783425,-0.0005574112255341234,0.0013113978959601374
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),2,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),-0.0008435929269620949,0.0003961360198306657,0.0009319725170989519
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),2,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),0.010509163285860452,-0.00493491349056877,0.011610162967343522
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),3,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),-0.0012231439232878371,0.0005743663204912702,0.0013512874332245687
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),3,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),0.029206672070396806,-0.013714926307097895,0.03226652905158568
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),3,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),0.00018356639790205166,-8.619946886170321e-05,0.00020279785716514388
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),3,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),-0.007192877226970253,0.003377645384114008,0.007946443930658163
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),3,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),0.008846747275667007,-0.004154272922668001,0.009773582806501112
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),4,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),0.0032325741812689076,-0.0015179585189120885,0.003571237026933963
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),4,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),0.03458916281906912,-0.01624244686092018,0.03821292012597165
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),4,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),0.00045483805425073205,-0.0002135837448606617,0.0005024894741815952
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),4,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),0.008258841581633515,-0.0038782030147456394,0.009124084770216733
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),4,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),0.00131581429282519,-0.0006178826542245936,0.0014536664774268833
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),5,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),0.0024202150836376665,-0.0011364893418672358,0.0026737705726642105
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),5,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),0.04015821284830544,-0.01885757228730991,0.04436541549158447
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),5,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),0.00043416450550961096,-0.00020387581932887505,0.00047965004696280927
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),5,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),0.004490296164004837,-0.002108562072321516,0.0049607251136612445
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),5,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),0.003864248700317692,-0.0018145814774588394,0.004269089359130783
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),6,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),0.002730268963878859,-0.0012820850505631258,0.00301630745979212
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),6,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),0.03799588932528528,-0.017842184169867277,0.04197655466532228
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),6,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),0.000441601184758211,-0.0002073679497440851,0.00048786583500069064
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),6,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),0.006146402187529252,-0.0028862395843171555,0.006790334217764517
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),6,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),0.0036068647430030697,-0.0016937186143879865,0.0039847403954389495
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),7,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),0.0025621972899409922,-0.0012031616245455183,0.002830627641947979
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),7,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),0.03692170055397436,-0.017337764501548617,0.04078982777247913
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),7,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),0.0004126715947884132,-0.00019378313619278407,0.0004559054167455388
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),7,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),0.0056889925947091755,-0.002671448291335655,0.0062850037960160395
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),7,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),0.0038041257975984927,-0.0017863488469771684,0.0042026676393751424
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),8,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),0.0024894751419820473,-0.0011690126157934495,0.002750286708405285
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),8,2,CA1 SO SO (I),(0.23273040359926847-0.10928599900364522j),0.03526952862911461,-0.01656193437131356,0.038964564925578635
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),8,3,DG Semilunar Granule (E),(-0.21120483541037627+0.09917798050987357j),0.00039449659428315945,-0.00018524848383799967,0.00043582629987793227
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),8,4,CA1 Ivy (I),(-0.20230118844748302+0.0949969885205724j),0.00563748456655183,-0.002647261050533307,0.006228099494049591
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),8,5,DG HIPP (I),(0.19804304668461897-0.09299744196689086j),0.0035637014596798726,-0.0016734499152180496,0.003937055081208257
with_self,71,(-4.4040868290644895e-05-6.3915809165211275e-21j),9,1,CA2 SP SR (I),(0.4251873543389763-0.19966031108965968j),0.0023617317407209,-0.0011090266190906457,0.0026091601823154138
